conversation_id,contact_id,start_date,end_date,duration_minutes,agent_id,agent_name,customer_id,outcome,outcome_confidence,primary_topic,secondary_topics,sentiment_score,empathy_score,message_count,resolution_time_minutes,date
75a49015-3e49-4c6e-8714-791bbadd15da,75a49015-3e49-4c6e-8714-791bbadd15da,2024-01-08 08:08:00+10:00,2024-01-08 08:24:14+10:00,16.233333333333334,agent_5,James,9ec93af3-1018-4bf8-8948-921c4d6a2afe,unsuccessful,0.8184729907444055,Billing,['Technical Support'],0.12665597417025806,0.7238519647405615,18,16.233333333333334,2024-01-08
86041e72-0b31-4b91-a512-f44d38a8947b,86041e72-0b31-4b91-a512-f44d38a8947b,2024-01-27 17:14:00+10:00,2024-01-27 17:27:53+10:00,13.883333333333333,agent_4,Emily,503bcb89-5cb4-4376-a8f3-1e3e2234efc7,escalated,0.8999011546627467,Billing,['Device Support'],0.8881957897080472,0.6233157898330461,16,13.883333333333333,2024-01-27
c4838c12-30b3-441c-9112-cd7e79db5745,c4838c12-30b3-441c-9112-cd7e79db5745,2024-01-14 12:29:00+10:00,2024-01-14 12:41:23+10:00,12.383333333333333,agent_9,Tom,1b843cd8-dfa3-45e4-bf2c-b718816af183,successful,0.7864387195397935,Billing,['Cancellation'],1.0,0.8906983704464044,17,12.383333333333333,2024-01-14
3322fd1e-c4a1-4d93-bbb2-4a45b3dd4129,3322fd1e-c4a1-4d93-bbb2-4a45b3dd4129,2024-03-24 10:27:00+10:00,2024-03-24 10:35:20+10:00,8.333333333333334,agent_8,Anna,4c3d1d39-1280-4574-a574-d2022f83d1dd,unsuccessful,0.8846301045633521,Billing,[],-0.02331871930679852,0.9698776839924004,10,8.333333333333334,2024-03-24
3cc28284-a3ba-4cc9-b00f-e87a0e3c2cf5,3cc28284-a3ba-4cc9-b00f-e87a0e3c2cf5,2024-03-12 17:21:00+10:00,2024-03-12 17:34:08+10:00,13.133333333333333,agent_6,Lisa,b216b482-168e-43a4-a2ba-0dc61dd63d79,unsuccessful,0.7176197580256259,Billing,['Cancellation'],0.16510926591489694,0.7336029824148386,18,13.133333333333333,2024-03-12
e7f71515-e912-4eaa-93fe-4d8532c6cd1d,e7f71515-e912-4eaa-93fe-4d8532c6cd1d,2024-03-23 19:42:00+10:00,2024-03-23 19:53:22+10:00,11.366666666666667,agent_1,Michael,f9b039fc-b3b1-4c6d-9edc-e39bf7e32dd2,successful,0.8003182060113727,Billing,"['Service Issues', 'Account Management']",1.0,0.9067564633558629,17,11.366666666666667,2024-03-23
9185e526-1f32-498a-8d0f-27b996038c3f,9185e526-1f32-498a-8d0f-27b996038c3f,2024-02-06 14:31:00+10:00,2024-02-06 14:40:01+10:00,9.016666666666667,agent_5,James,3063a376-ad6d-440b-b60b-313a73c20799,successful,0.9052840006531854,Billing,['Roaming'],0.7463419376912868,0.6592110459359248,11,9.016666666666667,2024-02-06
9a2fd4cd-9d53-4523-bec2-88a2d850853e,9a2fd4cd-9d53-4523-bec2-88a2d850853e,2024-01-24 18:25:00+10:00,2024-01-24 18:41:45+10:00,16.75,agent_1,Michael,fb226655-bc95-4cc3-8300-bb2c7d95ba6f,successful,0.8189217203739122,Billing,[],1.0,0.6469562146975444,18,16.75,2024-01-24
49aa0c8b-7727-4f77-a917-1d5db45486a2,49aa0c8b-7727-4f77-a917-1d5db45486a2,2024-02-17 14:40:00+10:00,2024-02-17 14:55:24+10:00,15.4,agent_1,Michael,1f2bb4d5-7693-49da-a861-9278958159b3,successful,0.9048175706973258,Billing,['Device Support'],0.7732082074047226,0.6603715975162772,19,15.4,2024-02-17
9c3c8ea7-f525-449f-bdd4-5801057ec36d,9c3c8ea7-f525-449f-bdd4-5801057ec36d,2024-02-24 19:06:00+10:00,2024-02-24 19:15:38+10:00,9.633333333333333,agent_2,Sarah,178ff648-59c2-42b1-a0de-6c3bea6da3a1,successful,0.8728980534948627,Billing,"['Service Issues', 'Roaming']",0.8980571048444401,0.8404037658134291,12,9.633333333333333,2024-02-24
3e37355b-ce6f-4f2f-9174-fc0857460512,3e37355b-ce6f-4f2f-9174-fc0857460512,2024-03-24 19:12:00+10:00,2024-03-24 19:28:24+10:00,16.4,agent_5,James,f73b0f35-35ac-4734-b4a6-686b140c644f,successful,0.8272633476980589,Technical Support,"['Billing', 'Roaming']",0.9264640643274502,0.6249053568990844,17,16.4,2024-03-24
6183521d-ff30-42b9-b24d-c0546dc15165,6183521d-ff30-42b9-b24d-c0546dc15165,2024-01-27 09:00:00+10:00,2024-01-27 09:05:49+10:00,5.816666666666666,agent_9,Tom,9000d03b-8529-4d65-b5d8-faa249616aec,successful,0.8006586280068848,Billing,['Account Management'],0.44345223052117194,0.8178784607922475,10,5.816666666666666,2024-01-27
f5fa5f70-6197-4007-8677-19b84beb28ce,f5fa5f70-6197-4007-8677-19b84beb28ce,2024-02-07 13:57:00+10:00,2024-02-07 14:04:03+10:00,7.05,agent_1,Michael,1f7faddc-ff05-4028-906c-60dcdb3a3059,successful,0.7529178107236703,Technical Support,['Account Management'],0.765128233969016,0.9571335243831731,10,7.05,2024-02-07
b48d9587-3d13-48c8-a1d3-f9d356434eb1,b48d9587-3d13-48c8-a1d3-f9d356434eb1,2024-02-25 14:19:00+10:00,2024-02-25 14:23:52+10:00,4.866666666666666,agent_9,Tom,61bb92b9-0946-4fe7-ae26-57c221a7c666,successful,0.9231731866116946,Roaming,[],0.38062049949293314,0.6951766076905654,7,4.866666666666666,2024-02-25
3bf1529f-cddb-4d37-9990-2e8e6ff863c0,3bf1529f-cddb-4d37-9990-2e8e6ff863c0,2024-02-07 15:16:00+10:00,2024-02-07 15:22:01+10:00,6.016666666666667,agent_8,Anna,88a5c4f8-6b23-40b2-9a32-7b0c3c418889,successful,0.9170250532303035,Roaming,[],0.4914019268375341,0.886943415161938,9,6.016666666666667,2024-02-07
390fe994-4ef8-4451-9df8-a1461c46ff64,390fe994-4ef8-4451-9df8-a1461c46ff64,2024-03-09 13:55:00+10:00,2024-03-09 14:00:59+10:00,5.983333333333333,agent_8,Anna,42da0dd9-30e1-43cb-bd32-0668de3ffe4e,successful,0.778990871243773,Billing,[],0.2778657973909012,0.7031259737660256,6,5.983333333333333,2024-03-09
e12a160a-1063-4214-9d60-72b9eb5787ad,e12a160a-1063-4214-9d60-72b9eb5787ad,2024-01-10 12:56:00+10:00,2024-01-10 13:07:06+10:00,11.1,agent_6,Lisa,4a7ce872-d1a6-4eda-9720-6f4bc23697c4,successful,0.8191903996929202,Billing,[],0.48623460198193014,0.9842163337111681,14,11.1,2024-01-10
e0e9dab3-ca8c-459b-9979-21524a9a030d,e0e9dab3-ca8c-459b-9979-21524a9a030d,2024-01-01 15:57:00+10:00,2024-01-01 16:07:03+10:00,10.05,agent_4,Emily,ec5178e6-52bf-4a2f-b53b-67bbbdda30bf,successful,0.8055420503447741,Billing,['Roaming'],0.2560284873886174,0.9888831550116869,10,10.05,2024-01-01
357f1328-5d5e-44d6-be0d-9bb179e63f62,357f1328-5d5e-44d6-be0d-9bb179e63f62,2024-03-16 09:02:00+10:00,2024-03-16 09:11:34+10:00,9.566666666666666,agent_2,Sarah,6b4e83ad-a17c-43e8-b5b1-f06f4e4d78e8,unsuccessful,0.762738848577534,Billing,['International Plans'],0.04612340556953751,0.9346232667543967,12,9.566666666666666,2024-03-16
9e2c721e-26bb-46d0-8468-d39c547800c3,9e2c721e-26bb-46d0-8468-d39c547800c3,2024-03-01 20:48:00+10:00,2024-03-01 21:05:58+10:00,17.966666666666665,agent_8,Anna,dd51c364-db6a-429d-9e93-3cedc9534bed,successful,0.8908735398733534,Technical Support,"['Roaming', 'Device Support']",0.8273174764423594,0.8491153282832924,20,17.966666666666665,2024-03-01
7bbcdf23-3eee-4634-957f-66510d2823d4,7bbcdf23-3eee-4634-957f-66510d2823d4,2024-03-02 12:29:00+10:00,2024-03-02 12:34:05+10:00,5.083333333333333,agent_4,Emily,c2e80244-4c4f-44da-b073-b69c7353e0b4,escalated,0.7864924062070718,Billing,[],0.7530772207209451,0.8797449359856113,6,5.083333333333333,2024-03-02
0c1c1d96-aa7b-46d2-aa17-b8cd38950a76,0c1c1d96-aa7b-46d2-aa17-b8cd38950a76,2024-03-06 13:00:00+10:00,2024-03-06 13:15:44+10:00,15.733333333333333,agent_6,Lisa,5fa7fe98-40d3-4031-803a-09ffe7297de6,successful,0.8635351905872887,Billing,"['Service Issues', 'International Plans']",0.8475249551808468,0.9840794210534577,16,15.733333333333333,2024-03-06
4485c9ab-34f9-4206-b9f7-26df9cd83366,4485c9ab-34f9-4206-b9f7-26df9cd83366,2024-03-26 17:21:00+10:00,2024-03-26 17:37:57+10:00,16.95,agent_6,Lisa,f0f27fab-c97b-496e-a275-74f44d60f93d,successful,0.7320263244924863,Technical Support,['Service Issues'],0.6565599501255979,0.6647908973319416,20,16.95,2024-03-26
c094b7ff-414e-4081-bc17-e1ec0560587f,c094b7ff-414e-4081-bc17-e1ec0560587f,2024-02-23 18:58:00+10:00,2024-02-23 19:05:00+10:00,7.0,agent_8,Anna,248d6dfe-b926-4711-9ff2-84dd3a4bad6e,unsuccessful,0.8589358974234403,Technical Support,[],0.13113300962163557,0.6740619516127829,9,7.0,2024-02-23
37473de7-2f73-4e73-9d9f-dd1cbec9238f,37473de7-2f73-4e73-9d9f-dd1cbec9238f,2024-01-28 16:35:00+10:00,2024-01-28 16:46:41+10:00,11.683333333333334,agent_7,Robert,97f717c3-aa8f-4a09-a0e4-6cfa288f9a8e,successful,0.8027032426330765,Billing,[],0.3233464000712331,0.9438829731272381,16,11.683333333333334,2024-01-28
41cf8411-6224-43ef-a55e-f21f787e06dc,41cf8411-6224-43ef-a55e-f21f787e06dc,2024-01-16 09:21:00+10:00,2024-01-16 09:30:02+10:00,9.033333333333333,agent_2,Sarah,cbfa0353-447f-4384-8906-86f7aab0cd82,successful,0.7295764908559176,Billing,"['Technical Support', 'Cancellation']",0.9095381531892479,0.7979684655845101,12,9.033333333333333,2024-01-16
d342f141-b6c4-4d6f-a5f7-ecbfd44a6bf6,d342f141-b6c4-4d6f-a5f7-ecbfd44a6bf6,2024-03-22 11:35:00+10:00,2024-03-22 11:42:06+10:00,7.1,agent_0,Jessica,0d08e64a-59da-4031-9249-e376c0aafd64,escalated,0.8459082609259079,Billing,[],0.4739810133817985,0.6838406622169857,9,7.1,2024-03-22
005b0de7-24af-4b03-9465-a285cb24f4ac,005b0de7-24af-4b03-9465-a285cb24f4ac,2024-02-11 13:46:00+10:00,2024-02-11 14:00:55+10:00,14.916666666666666,agent_5,James,2b639027-a488-4aa7-96ab-aafb87dc6392,successful,0.7409036247710912,Billing,['International Plans'],0.5895904107293044,0.8526814111410235,19,14.916666666666666,2024-02-11
57ce8757-6287-4546-ba78-d6f7365a3577,57ce8757-6287-4546-ba78-d6f7365a3577,2024-01-16 09:04:00+10:00,2024-01-16 09:15:54+10:00,11.9,agent_8,Anna,6abbef5d-8d70-4e4c-9ecc-78f70cb1816e,successful,0.8198802112145284,Billing,['Service Issues'],0.7554642005863415,0.7631115290653214,18,11.9,2024-01-16
24626f9a-b209-4080-8c80-c88c10139d94,24626f9a-b209-4080-8c80-c88c10139d94,2024-01-03 17:15:00+10:00,2024-01-03 17:21:01+10:00,6.016666666666667,agent_3,David,f6c8980c-4fac-4b62-bd01-23553cf4b40e,successful,0.8684928520514137,Billing,['Cancellation'],0.621516441956615,0.6470753222698428,7,6.016666666666667,2024-01-03
7aa702ab-54f6-4757-be27-bd2d6d770cc3,7aa702ab-54f6-4757-be27-bd2d6d770cc3,2024-03-01 17:24:00+10:00,2024-03-01 17:39:09+10:00,15.15,agent_7,Robert,db79e522-b748-494b-a271-828f924a05bc,successful,0.9426512919067481,Billing,['Device Support'],1.0,0.9970464984267571,18,15.15,2024-03-01
22dbd1dd-b9e0-4171-b181-547f0de8b36f,22dbd1dd-b9e0-4171-b181-547f0de8b36f,2024-03-15 20:21:00+10:00,2024-03-15 20:35:04+10:00,14.066666666666666,agent_4,Emily,42a0f72b-3ded-450d-a045-e82ca87c41e2,successful,0.7948033640182532,Billing,"['Account Management', 'Data Usage']",0.855529301330282,0.8791835677947516,17,14.066666666666666,2024-03-15
a6433851-1179-40b3-b98c-4d0f1fbdfb08,a6433851-1179-40b3-b98c-4d0f1fbdfb08,2024-02-12 08:28:00+10:00,2024-02-12 08:42:48+10:00,14.8,agent_8,Anna,852c49b9-ba9c-4a5e-80e2-8c171a1afb13,unsuccessful,0.9399693396515165,Billing,[],0.28990814988092517,0.6995727877274949,20,14.8,2024-02-12
a9814f87-31d8-41a0-baf4-120f6c8078ac,a9814f87-31d8-41a0-baf4-120f6c8078ac,2024-02-16 08:13:00+10:00,2024-02-16 08:26:41+10:00,13.683333333333334,agent_4,Emily,a43df0f1-52d0-4ee9-955c-db12d6a3f30f,successful,0.7938059286879582,Billing,"['Data Usage', 'Cancellation']",0.831171717685996,0.7566695638435753,15,13.683333333333334,2024-02-16
438cf638-9d3b-4026-af99-ec521ddcea73,438cf638-9d3b-4026-af99-ec521ddcea73,2024-02-05 09:38:00+10:00,2024-02-05 09:54:47+10:00,16.783333333333335,agent_1,Michael,5ffce581-8a56-43e5-9450-707010b30e57,successful,0.7709926635372982,Technical Support,['Billing'],0.43758601407246356,0.6761320578548848,18,16.783333333333335,2024-02-05
de10d617-6cba-4cf0-bbca-5cbc785c0cf3,de10d617-6cba-4cf0-bbca-5cbc785c0cf3,2024-03-27 18:55:00+10:00,2024-03-27 19:09:07+10:00,14.116666666666667,agent_9,Tom,80aee7f3-da5a-44b9-a3ec-0cdd8e7d1c44,successful,0.7952494447546122,Technical Support,['Cancellation'],0.6850527412458616,0.7538008199313475,14,14.116666666666667,2024-03-27
76919505-e812-44dc-bf19-832c32261c06,76919505-e812-44dc-bf19-832c32261c06,2024-03-17 10:17:00+10:00,2024-03-17 10:31:07+10:00,14.116666666666667,agent_9,Tom,6e8d67c7-479f-4718-a1f0-5169f158bdcc,successful,0.7940902556275157,Billing,"['International Plans', 'Roaming']",0.4862643237934854,0.6565301542158423,14,14.116666666666667,2024-03-17
76669c39-bb8f-4e6b-a1f4-19fc1ee7845e,76669c39-bb8f-4e6b-a1f4-19fc1ee7845e,2024-01-25 11:40:00+10:00,2024-01-25 11:47:47+10:00,7.783333333333333,agent_2,Sarah,f0f94f03-d240-4ff7-84a7-bb82577b2e3c,successful,0.7687678653041647,Roaming,"['International Plans', 'Payment']",0.4830313869719315,0.6765560583863058,12,7.783333333333333,2024-01-25
12db4818-444b-48db-bcc4-4b239e132a54,12db4818-444b-48db-bcc4-4b239e132a54,2024-03-05 14:42:00+10:00,2024-03-05 15:00:08+10:00,18.133333333333333,agent_3,David,7e8225ac-96d0-4d95-a30f-02bd5edaed70,successful,0.7537883569148475,Billing,"['Data Usage', 'Account Management']",0.8040448142908201,0.8001355029555441,20,18.133333333333333,2024-03-05
c897dfee-2b75-48a7-a9a0-74093234a8a1,c897dfee-2b75-48a7-a9a0-74093234a8a1,2024-01-07 14:55:00+10:00,2024-01-07 14:59:45+10:00,4.75,agent_7,Robert,a4db1606-7bdf-4f35-9160-baaeae7d441c,escalated,0.8740808684456107,Billing,"['Payment', 'Device Support']",0.4777135624687148,0.6441136296586223,6,4.75,2024-01-07
72dde194-778a-4953-9b2b-35fa01f64771,72dde194-778a-4953-9b2b-35fa01f64771,2024-01-07 20:10:00+10:00,2024-01-07 20:27:23+10:00,17.383333333333333,agent_3,David,da2dfebe-afde-4780-a393-fe7e4db8b61e,unsuccessful,0.7707991098589858,Technical Support,"['Account Management', 'Billing']",0.07810455255525306,0.870130234136425,18,17.383333333333333,2024-01-07
